year,plant,country_code,start_tech,end_tech,switch_type,capital_cost,scenario_tech_moratorium,scenario_carbon_tax,scenario_green_premium,scenario_electricity_cost_scenario,scenario_hydrogen_cost_scenario,scenario_steel_demand_scenario,region_wsa_region,region_continent,region_region
2043,"Shanxi Tongcai Industry and Trade Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Dongkuk Steel Incheon steel plant,KOR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Eastern Asia
2043,BMM Ispat steel plant,IND,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,India,Asia,Southern Asia
2043,"WISCO Group Kunming Steel Co., Ltd. Honghe Iron and Steel Company",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,JFE Himeji Works steel plant,JPN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Japan,Asia,Eastern Asia
2043,"Xining Special Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Xiangfen County Xingyuan Steel Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Butia Steel plant,IRN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Southern Asia
2043,West Alborz Steel plant,IRN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Southern Asia
2043,Hüttenwerke Krupp Mannesmann (HKM) steel plant,DEU,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Western Europe
2043,"Changzhi Xingbao Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Altos Hornos De Mexico S.A. (AHMSA) steel plant,MEX,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,USMCA,North America,Central America
2043,Jayaswal Neco Industries steel plant,IND,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,India,Asia,Southern Asia
2043,"Xinjiang Xin'an Special Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Hejin Huaxinyuan Steel & Iron Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Zarand Iranian Steel Company plant,IRN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Southern Asia
2043,SeAH Besteel Gunsan steel plant,KOR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Eastern Asia
2043,"Danyang Longjiang Steel Co., Ltd.",CHN,Close plant,Close plant,main cycle,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Xinyu Steel Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Xinjiang Da'an Special Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,KG Dongbu Steel Dangjin steel plant,KOR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Eastern Asia
2043,Ezz Steel Rebar plant,EGY,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Africa,Africa,Northern Africa
2043,AG der Dillinger Hüttenwerke steel plant,DEU,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Western Europe
2043,"Anshan Baode Iron & Steel Co., Ltd.",CHN,Close plant,Close plant,main cycle,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Shanxi Hongda Iron and Steel Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Jahan Foolad Sirjan Steel plant,IRN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Southern Asia
2043,"Tianjin Pipe Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Jiangyin Xingcheng Special Steel Works Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,JFE Tobu Works steel plant,JPN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Japan,Asia,Eastern Asia
2043,"Xiangfen County Xinjinshan Special Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Xinxing Ductile Iron Pipes Xinjiang Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,JSW Steel Dolvi steel plant,IND,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,India,Asia,Southern Asia
2043,Hwanghae Iron and Steel Complex steel plant,PRK,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Eastern Asia
2043,ArcelorMittal Olaberria steel plant,ESP,Close plant,Close plant,main cycle,0.0,True,False,True,average,average,average,EU + UK,Europe,Southern Europe
2043,"Shanxi Jinnan Iron and Steel Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Chengyu Vanadium & Titanium Technology Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,SAIL Rourkela steel plant,IND,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,India,Asia,Southern Asia
2043,"Minmetals Yingkou Medium Plate Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Riva Siderurgica Sevillana steel plant,ESP,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Southern Europe
2043,Tokyo Steel Utsunomiya plant,JPN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Japan,Asia,Eastern Asia
2043,Lloyds Steel Industries steel plant,IND,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,India,Asia,Southern Asia
2043,Tata Steel Jamshedpur steel plant,IND,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,India,Asia,Southern Asia
2043,"Tianjin Tiangang United Special Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Tokyo Steel Tahara plant,JPN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Japan,Asia,Eastern Asia
2043,"Jiangsu Binxin Special Steel Material Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,ArcelorMittal Differdange steel plant,LUX,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Western Europe
2043,"Bengang Steel Plates Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Liuzhou Iron & Steel Co., LTD (Fangchenggang Iron and Steel Base ）",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Pangang Group Xichang Steel and Vanadium Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Chongqing Zuhang Iron & Steel Co., Ltd",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Angang Steel Company Limited,CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Tianjin Tiantie Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Ch'ŏngjin Ironworks steel plant,PRK,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Eastern Asia
2043,Angang Steel Company Limited Bayuquan branch,CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Tianjin Iron & Steel Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,SSAB Raahe steel plant,FIN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Northern Europe
2043,"Hbis Laoting Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Liu'an Steel HAvg BF-BOF,CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,SAIL Bokaro steel plant,IND,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,India,Asia,Southern Asia
2043,SAIL Durgapur steel plant,IND,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,India,Asia,Southern Asia
2043,SAIL IISCO steel plant,IND,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,India,Asia,Southern Asia
2043,"Jiangsu Xugang Iron and Steel Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Tianjin Rockcheck Steel Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Lianyungang Xingxin Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,ArcelorMittal Temirtau steel plant,KAZ,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,CIS,Asia,Central Asia
2043,Topy Industries Toyohashi steel plant,JPN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Japan,Asia,Eastern Asia
2043,"Ansteel Group Chaoyang Steel & Iron Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Outokumpu Tornio steel plant,FIN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Northern Europe
2043,United Steel Industrial Kuwait Steel plant,KWT,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Western Asia
2043,ArcelorMittal Dunkerque steel plant,FRA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Western Europe
2043,"Panzhihua Steel Group Panzhihua Steel Vanadium Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Jilin Jingang Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Huzhou Shengtelong Metal Products Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Jilin Xinda Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Kim Chaek Iron and Steel Complex steel plant,PRK,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Eastern Asia
2043,"Shandong IRON&STEEL Group Rizhao Co., Ltd.（Phase 1）",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Shanxi Jianlong Industrial Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Esfahan Steel plant,IRN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Southern Asia
2043,ArcelorMittal Méditerranée Fos sur Mer steel plant,FRA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Western Europe
2043,"Lingyuan Iron & Steel Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Baosteel Group Xinjiang Bayi Iron & Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Fushun New Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Acerinox Europa steel plant,ESP,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Southern Europe
2043,TZMS Třinecké železárny steel plant,CZE,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Eastern Europe
2043,"Jincheng Fusheng Iron & Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Changshu Longteng Special Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Libyan Iron and Steel Company plant,LBY,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Africa,Africa,Northern Africa
2043,Hormuzgan Steel Company plant,IRN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Southern Asia
2043,Nippon Sanyo Special Steel,JPN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Japan,Asia,Eastern Asia
2043,"Shijiazhuang Iron and Steel Co., Ltd. (Special Steel Branch )",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Grupo Gallardo Siderurgica Balboa steel plant,ESP,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Southern Europe
2043,Tokyo Steel Kyushu plant,JPN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Japan,Asia,Eastern Asia
2043,Kangson Works steel plant,PRK,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Eastern Asia
2043,Tata Steel Kalinganagar steel plant,IND,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,India,Asia,Southern Asia
2043,Celsa Barcelona steel plant,ESP,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Southern Europe
2043,"Hubei Jinshenglan Metallurgical Technology Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Tokyo Steel Okayama plant,JPN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Japan,Asia,Eastern Asia
2043,"Benxi-Beiying Iron & Steel (Group) Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,JSW Steel Vijayanagar steel plant,IND,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,India,Asia,Southern Asia
2043,"Chongli Steel Manufacturing Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Jinye Iron and Steel Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Vizag Steel plant,IND,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,India,Asia,Southern Asia
2043,YK Steel plant,KOR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Eastern Asia
2043,"Jiangsu New Yangtze Industrial Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Jiangsu Shente Steel Co. Ltd.,CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,ArcelorMittal Esch-Belval steel plant,LUX,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Western Europe
2043,"Shougang Changzhi Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Mass Global Investment Group Bazyan steel plant,IRQ,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Western Asia
2043,JSW Steel Salem steel plant,IND,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,India,Asia,Southern Asia
2043,"Nanjing Iron & Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,ArcelorMittal Lázaro Cárdenas steel plant,MEX,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,USMCA,North America,Central America
2043,SAIL Bhilai steel plant,IND,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,India,Asia,Southern Asia
2043,Kehler Baden Steel Works,DEU,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Western Europe
2043,Daido Steel plant,JPN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Japan,Asia,Eastern Asia
2043,"Shandong Guangfu Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Algerian Qatari Steel plant,DZA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Africa,Africa,Northern Africa
2043,Riva Hennigsdorfer Electric Steel Works,DEU,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Western Europe
2043,CNR Mandan Steel plant,IDN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,South-eastern Asia
2043,Alfa Acciai steel plant,ITA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Southern Europe
2043,"Baoshan Iron and Steel Co., Ltd. Headquarters",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,ArcelorMittal Duisburg steel plant,DEU,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Western Europe
2043,Egyptian American Steel Rolling Company plant,EGY,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Africa,Africa,Northern Africa
2043,"Linyi Jiangxin Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Shaanxi Huaxin Special Steel Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,JFE East Japan Works (Keihin) steel plant,JPN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Japan,Asia,Eastern Asia
2043,Pittini Ferriere Nord steel plant,ITA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Southern Europe
2043,"Guangxi Iron and Steel Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Wuxi Xinsanzhou Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Yunnan Desheng Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Baotou Da'an Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Gerdau Corsa Ciudad Sahagún steel plant,MEX,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,USMCA,North America,Central America
2043,Dexin Steel Morowali plant,IDN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,South-eastern Asia
2043,Deacero Ramos Arizpe steel plant,MEX,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,USMCA,North America,Central America
2043,GFG Liberty Steel Newport plant,GBR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Northern Europe
2043,ISD Dunaferr steel plant,HUN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Eastern Europe
2043,JFE Mizushima Works steel plant,JPN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Japan,Asia,Eastern Asia
2043,JSW Steel Piombino steel plant,ITA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Southern Europe
2043,"Shanxi Meijin Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Baosteel Special Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Jakarta Prima Steel Industries plant,IDN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,South-eastern Asia
2043,"Ningbo Iron & Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Hankook Steel Gunbuk steel plant,KOR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Eastern Asia
2043,"Shandong Laigang Yongfeng Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Fangda Special Steel Technology Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,AFV Beltrame Vicenza steel plant,ITA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Southern Europe
2043,Hankook Steel Beopsu steel plant,KOR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Eastern Asia
2043,Riva Brandenburg Electric Steel Works,DEU,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Western Europe
2043,Sider El Hadjar steel plant,DZA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Africa,Africa,Northern Africa
2043,"Inner Mongolia Yaxin Longshun Special Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Feralpi Siderurgica Group steel plant,ITA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Southern Europe
2043,"Shandong Minyuan Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Rustavi Metallurgical Plant,GEO,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Western Asia
2043,"Hebei Mingbin Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Zhong Xin Iron and Steel Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Qingdao Special Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Hyundai Steel Dangjin steel plant,KOR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Eastern Asia
2043,"Yunnan Qujing Iron and Steel Group Fenghuang Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,KS Posco steel plant,IDN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,South-eastern Asia
2043,Tenaris Dalmine steel plant,ITA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Southern Europe
2043,"Yantai Walsin Stainless Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Jiangyin Huaxi Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Shandong Longsheng Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,KISCO steel plant,KOR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Eastern Asia
2043,JFE East Japan Works (Chiba) steel plant,JPN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Japan,Asia,Eastern Asia
2043,Pittini Acciaierie di Verona steel plant,ITA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Southern Europe
2043,Ternium Puebla steel plant,MEX,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,USMCA,North America,Central America
2043,"Jiangsu Shagang Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Ternium San Nicolás de los Garza steel plant,MEX,Close plant,Close plant,main cycle,0.0,True,False,True,average,average,average,USMCA,North America,Central America
2043,Krakatau Steel plant,IDN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,South-eastern Asia
2043,"Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Al-Ezz Dekheila Steel plant,EGY,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Africa,Africa,Northern Africa
2043,"Quzhou Yuanli Metal Products Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Tosyali Algerie steel plant,DZA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Africa,Africa,Northern Africa
2043,"Shandong Iron and Steel Group Yongfeng Zibo Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,JFE West Japan Works (Fukuyama) steel plant,JPN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Japan,Asia,Eastern Asia
2043,"Shanghai Meishan Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Shaanxi Lueyang Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Rizhao Steel HAvg BF-BOF,CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Shandong Shouguang Juneng Special Steel Co., Ltd.",CHN,Close plant,Close plant,main cycle,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Nanjing Iron and Steel Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Posco (Zhangjiagang) Stainless Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,"Yangzhou Qinyou Special Metal Materials Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Tata Steel Angul steel plant,IND,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,India,Asia,Southern Asia
2043,JFE Chita Works (Handa) steel plant,JPN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Japan,Asia,Eastern Asia
2043,"Jiangsu Suxin Special Steel Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,JFE East Japan Works (Nishinomiya) steel plant,JPN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Japan,Asia,Eastern Asia
2043,Hyundai Steel Incheon steel plant,KOR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Eastern Asia
2043,"Shaanxi Longmen Steel (Group) Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2043,Dongkuk Steel Pohang steel plant,KOR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Eastern Asia
